GeneID,GSM2794663,GSM2794664,GSM2794665,GSM2794666,GSM2794667,GSM2794668,GSM2794669,GSM2794670
107984283,0.05834,0.09488,0.125,0.04164,0.1789,0.3531,0.1088,0.1287
112268067,0,0,0,0,0,0,0,0
84435,0,0,0,0,0,0,0,0
100128127,0,0,0,0,0,0,0,0
85442,0.5711,0.6568,0.434,0.3746,0.5916,0.5139,0.7101,0.4142
105378574,0,0,0,0,0,0,0,0
105378573,0.04854,0.1053,0,0,0.1488,0.08395,0.2414,0.1428
8433,0,0,0,0,0,0,0,0
27287,0,0.02008,0.01984,0,0,0.01602,0,0
101927671,0,0,0,0,0,0.05197,0,0
574448,0,0,0,0,0,0,0,0
101,1.925,1.737,1.564,1.328,2.495,1.575,1.735,2.147
10844,41.32,41.05,40.01,39.27,44.79,41.4,42.12,38.99
118472,55.3,49.62,42.54,45.92,39.27,40.05,40.45,46.24
50632,0,0,0.02673,0,0,0.02158,0.01551,0.01835
118471,0.1975,0,0.141,0.09397,0.1009,0,0,0
282969,0,0,0,0,0,0,0,0
1892,171.5,177.8,191,184.6,227.1,230.2,215.2,202
100500911,0,0,0,0,0,0.7843,0,0
196743,1.149,1.024,0.93,0.5832,0.7829,1.214,1.079,0.9387
92170,26.72,26.53,22.33,23.99,26.82,25.18,26.43,27.95
503542,2.161,2.242,2.05,1.917,3.431,2.67,3.109,2.973
619207,1.056,1.304,0.9241,0.7453,1.966,1.099,1.242,1.268
105378576,0.1592,0.3453,0.1462,0.2273,0.2092,0.177,0.08485,0.1003
105378575,0.06381,0.06919,0.06836,0.04555,0,0.05518,0.119,0.04692
107984284,0.02872,0,0.01539,0,0,0,0,0
1571,0.2926,0.1586,0.3448,0.1671,0.2691,0.1012,0.5457,0.4732
93426,0,0,0.02878,0,0,0,0,0
399833,0.06556,0.02369,0.04682,0.0312,0.06701,0.0567,0.05435,0.03214
441581,0.02339,0,0.02506,0.03339,0,0,0,0.03439
100133161,5.196,5.831,6.038,5.679,7.039,6.167,7.962,9.247
112268070,2.657,2.973,3.948,3.303,3.876,3.075,4.209,3.339
388572,4.837,4.768,7.773,5.807,6.489,5.609,7.996,6.466
101930129,0.06084,0.1319,0.1955,0.1158,0.1554,0.1578,0.1261,0.1789
147199,0,0,0,0,0,0.0594,0,0
113746,0,0,0,0,0,0,0,0
51272,58.54,58.72,58.23,62.51,60.12,54.37,56.28,59.74
60626,38.13,39.92,42.74,40.28,49.65,44.98,46.52,48.53
102465445,0,0,0,0,1.057,1.193,0,1.014
23410,6.592,7.356,7.193,6.581,8.942,8.729,8.718,8.924
5719,102.2,106.2,117.1,118.9,110.3,111.4,109.6,116.7
171389,0.1167,0.1266,0.1667,0.1111,0.2585,0.1009,0.2742,0.2098
80162,7.815,7.567,7.626,6.33,10.9,8.056,10.63,12.09
387733,0,0.07215,0,0,0,0,0,0
10581,151,174.6,384.4,303.6,259.2,239,551.4,913.8
8519,168,184.5,1197,980.2,377.4,391.4,2054,3892
10410,742.9,841,2826,2487,1412,1329,4243,6542
105376504,0,0,0,0,0,0,0,0
105376505,0,0.02326,0,0,0,0.01855,0,0
338707,9.877,8.727,8.063,7.895,11.9,10.55,14.94,14.14
11187,44.56,40.67,35.6,37.68,49.3,47.19,51.02,61.25
59307,38.64,34.91,24.5,29.84,38.71,31.53,35.85,40.12
338440,1.53,1.821,1.934,1.576,2.986,2.059,2.412,1.925
105376506,0.1393,0.05811,0.08038,0.04591,0.1808,0.06489,0.12,0.07881
81490,13.8,13.32,13.14,12.68,14.77,14.8,15.28,14.43
6050,166.9,150.6,125,140.6,154.2,142.7,150.9,168.4
115399,5.232,5.019,4.019,3.93,6.508,5.9,6.751,6.226
101059906,2.815,2.462,1.97,2.366,2.437,2.768,2.88,2.07
3265,79.8,82.18,64.71,76.52,76.04,73.04,72.78,82.36
256329,6.192,5.079,3.769,4.162,6.257,4.625,5.325,7.391
692247,1.891,1.556,1.677,1.303,3.899,1.861,2.514,1.343
8045,24.67,24.18,15.88,18.78,24.94,22.4,22.44,26.87
100506211,11.04,8.508,3.85,6.8,4.76,4.928,4.839,4.284
406992,0.4452,0,0,0,0,0.385,0,0
143666,3.087,3.143,2.449,2.019,2.71,1.916,2.256,2.149
57661,16.48,14.47,14.23,13.66,14.85,12.77,15.3,16.64
3665,11.33,10.27,37.57,39.36,14.71,12.31,44.14,100.4
53841,0,0.06107,0.03017,0,0.02159,0.02435,0.01751,0.04141
6343,0,0,0.1161,0,0.08306,0.04685,0.06736,0.07967
1815,0.03501,0.07591,0.0375,0,0,0.03027,0.04353,0.05148
10522,15.3,15.02,13.04,13.9,15.53,13.97,14.27,13.74
283232,9.614,9.815,8.988,9.255,11.54,11.37,10.26,10.21
64787,43.9,43.32,40.8,33.72,56.42,43.87,47.61,49.71
105376509,0,0,0,0.05675,0,0,0,0
6888,311.4,321.7,325.4,305.6,357.3,324,340.6,361.6
347862,10.37,10.24,9.052,8.81,12.41,11.24,11.19,9.359
171391,3.851,4.229,4.919,4.722,3.709,3.757,3.683,3.703
51286,0.03051,0.06617,0.1961,0.04356,0,0.02639,0.03794,0.08974
79751,20.53,19.34,18.38,19.36,23.16,19.98,22.09,24.3
101927423,1.287,1.11,0.8144,0.9183,1.3,0.9861,1.454,1.677
55367,3.964,2.782,3.056,2.631,3.266,2.811,3.72,3.718
6181,2296,2140,1523,1949,1704,1837,1543,1629
619565,2.558,1.585,3.524,4.174,4.483,2.212,3.181,1.612
57104,31.8,29.03,28.88,31.74,40.55,34.05,35.37,41.83
283229,10.37,9.705,8.929,8.801,10.94,9.271,9.129,10.16
977,140.1,146.3,127.6,125.2,176.4,173.3,175.7,156.7
5441,145.5,145.1,126.1,133,203.8,189.6,187,222.1
7106,26.24,26.47,25.53,24.07,30.87,31.38,30.89,36.64
66005,28.03,30.5,26.71,27.77,35.55,29.32,30.84,28.69
161,18.33,18.94,20.98,19.14,20.57,18.82,21.29,19.01
4588,0.00611,0.006624,0.01964,0.01744,0.009367,0.02642,0.03798,0
101927503,0,0.1436,0.04731,0,0.0677,0.1146,0,0.06494
107987157,0.2102,0.07597,0.07506,0.1,0,0.1212,0,0.103
4583,0.01162,0.03359,0.01659,0.01106,0.1306,0.06362,0.09148,0.05125
4586,0.01965,0.01217,0.009021,0.01202,0.008606,0.004855,0.01047,0.01651
727897,5.726,7.592,3.975,4.235,4.414,4.124,5.797,4.712
112577518,3.16,5.016,2.901,1.933,1.903,2.44,3.648,2.655
102466725,0,0,0,0,0,0,0,0
54472,17.38,15.68,17.12,19.41,17.23,17,19.87,23.63
105376512,0.2356,0.2725,0.1514,0.2242,0.4334,0.2173,0.4101,0.1848
255512,7.199,5.682,4.932,7.481,6.457,6.607,5.237,7.418
105376513,0,0,0.01708,0,0,0,0,0
9024,1.177,1.294,0.9759,0.6445,0.9887,0.8923,1.113,0.8298
107984298,0.6314,0.1956,0.09662,0.515,0.8296,0.39,0.4486,0.2653
105376514,0.3428,0.4542,0.3264,0.2718,0.4087,0.3293,0.2841,0.448
81532,13.84,11.47,12.35,14.1,13.52,14,13.25,15.18
1850,2.841,2.393,3.025,3.42,2.525,2.699,3.327,3.608
338651,2.227,2.602,2.826,3.148,1.624,1.832,1.506,1.463
387264,0.7799,0.9019,1.838,0.8906,1.036,1.259,1.228,2.141
440021,1.577,1.71,1.924,2.001,1.209,1.174,0.8715,1.224
387266,0,0,0,0,0,0,0,0
387267,0.1244,0.04496,0.08885,0,0.06357,0.07172,0.05156,0.122
439915,0.08684,0.09415,0,0.06198,0,0,0.108,0
387742,0,0,0,0,0,0,0,0
100132464,0,0,0,0,0,0,0,0
100505570,0,0,0,0.07666,0,0,0,0
440023,0.0873,0.09465,0,0.1246,0,0,0,0
402778,0.8835,0.9007,1.031,1.318,0.9097,0.9009,1.41,2.773
1509,341.9,328.5,382.9,414.3,306.9,300.1,465.5,703.5
105376517,0.044,0,0.09428,0,0,0,0,0
90019,0.05686,0.02055,0.04061,0,0.08717,0,0.0707,0.05574
7136,0,0,0,0,0,0,0,0
107984299,0,0,0,0,0,0,0,0
4046,0.07277,0.0789,0.07796,0.062330000000000003,0.1116,0.1133,0.07239,0.1498
100423021,0,0,0,0,0,0,0,0
102465993,0,0,0,0,0,0,0,0
101927624,0,0,0,0,0,0,0,0
7140,0,0.0279,0,0,0,0,0,0
6150,8.943,9.058,7.923,7.74,7.635,7.912,7.291,8.666
106635549,0,0,0,0,0,0.2901,0,0
100133545,0.3087,0.2789,0.2756,0.2203,0.2366,0.1335,0.2559,0.1513
104355220,0.1357,0.07355,0.07267,0,0,0.05866,0.08434,0.09975
103344718,0.0252,0.05464,0,0,0.07726,0.02179,0.01567,0.01853
283120,0.01886,0.02045,0.0202,0,0,0,0.02345,0
100033819,0,0,0,0,0,0,0,0
3481,0.0368,0.04788,0.07885,0.07355,0.05642,0.08911,0.119,0.1407
723961,0.04664,0.06069,0.09993,0.09322,0.07151,0.1129,0.1508,0.1509
619552,0,0,0,0,0,0,0,0
51214,0.02368,0,0,0,0,0,0,0
3630,0,0,0,0,0,0,0,0
7054,0.0468,0.02537,0.0376,0,0,0.03035,0.01455,0
100616126,0,0,0,0,0,0,0,0
430,10.44,8.874,7.292,10.74,7.675,6.711,5.994,7.089
29125,0,0.01672,0,0,0,0,0,0
10077,0.04909,0.05322,0.02629,0.01752,0.01881,0.01061,0.04577,0.03609
101927682,0.876,0.6784,0.4022,0.536,0.8314,0.7576,0.9337,1.166
105376520,0,0,0,0,0,0,0.1381,0
975,185.5,194.5,187.6,191.2,223.1,219.2,215.8,215.4
10078,9.907,10,7.614,10.21,8.365,8.362,9.699,11.01
29850,0.021329999999999998,0,0,0,0.03269,0,0.01326,0.01568
3784,0.07017,0.213,0.1503,0.02003,0.1076,0.1699,0.157,0.04127
10984,0.1442,0.1807,0.1997,0.1739,0.1966,0.1774,0.3069,0.1807
338653,0,0,0,0,0,0,0,0
55539,0,0,0,0,0,0,0,0
1028,0.202,0.1369,0.1352,0.1442,0,0.02183,0.09417,0.1114
5003,0.4035,0.5213,0.4139,0.5393,0.6187,0.5791,0.5551,0.5682
5002,15.96,15.28,10.66,13.58,13.65,14.09,13.71,17.82
7262,44.56,41.15,33.42,35.57,52.39,45.44,59.04,72.88
4676,58.35,59.21,72.76,64.94,65.89,65.5,68.23,61.31
677833,0.7963,0,0,0.5684,1.221,0.3443,0.4951,0
833,54.31,52.86,68.79,63.17,55.65,52.87,49.39,52.74
100852407,3.364,2.87,3.269,3.438,2.903,2.464,2.514,2.73
114879,4.233,4.039,3.36,3.511,4.631,3.56,3.39,3.866
107987158,0.007265,0.02363,0,0.01037,0,0.02513,0,0.01068
386746,0,0,0,0,0,0,0,0
283303,0,0.02966,0,0,0,0,0,0
116534,0,0,0,0,0,0.02062,0,0.01753
7748,11.69,11.69,13.9,13.29,11.01,13.26,11.26,9.783
650368,3.647,3.308,3.126,3.503,2.948,3.039,3.01,3.121
10821,0.2431,0.527,0.3906,0.5205,0.621,0.4204,0.3022,0.2978
105376525,0.09631,0.1566,0.05159,0,0.2215,0.2082,0.1198,0.1416
105379880,0.2512,0.295,0.2466,0.2091,0.738,0.4163,0.4944,0.3078
105376526,7.021,7.031,7.882,7.086,10.15,10.56,8.219,7.721
101927708,0.6779,0.3675,0.3631,0.6048,0.3897,0.5862,0.6321,0.9968
107984301,0.01699,0.09212,0.0182,0.02426,0.07816,0.02939,0.08452,0.02499
7221,0,0,0,0,0,0,0,0
116969,0.1525,0.1323,0.03267,0.2612,0,0.02637,0.1138,0.04484
417,0,0.02038,0,0,0,0.01625,0,0.05527
57053,0.06164,0.1241,0.0566,0.03771,0.108,0.08376,0.2518,0.1424
4928,33.05,31.12,41.11,34.7,33.51,31.87,37.33,33.52
27315,8.719,8.089,8.685,7.917,10.17,9.379,9.028,9.776
391,26.53,25.29,20.34,18.87,25.31,24.73,22.48,25.48
105376527,2.618,2.838,1.402,1.869,3.344,2.075,3.391,1.283
6786,29.45,28.45,27.04,25.38,32.09,30.7,35.09,30.16
100616453,25.1,14.6,7.87,9.613,17.83,13.23,17.51,12.6
6240,42.23,36.63,61.43,47.58,31.51,33.46,40.27,30.69
100506082,3.17,3.793,3.162,4.058,2.011,2.363,1.087,2.733
143496,0,0,0,0,0,0,0,0
6737,8.074,7.684,34.05,29.05,11.37,11.36,40.91,80.84
119774,0,0,0,0,0,0,0,0.0675
390036,0,0,0,0,0,0,0,0
119772,0,0,0,0,0,0,0,0
143502,0,0,0,0,0,0,0,0
390037,0,0,0,0,0,0,0,0
55128,1.901,2.412,2.825,2.398,2.327,2.688,2.73,2.145
390038,0,0,0,0,0,0,0,0
143503,0,0,0,0,0,0,0,0
105376528,0,0,0,0,0,0,0,0
81285,0,0,0,0,0,0.01517,0,0
256892,0,0,0,0,0,0,0,0
119695,0,0,0,0,0,0,0,0
119694,0,0,0,0,0,0,0,0
119692,0,0,0,0,0,0,0,0
401663,0,0,0,0,0,0,0,0
401665,0,0,0,0,0,0,0,0
119687,0,0,0,0,0,0,0,0
81282,0,0,0,0,0,0,0,0
79324,0,0,0,0,0,0,0,0
401666,0,0,0,0,0,0,0,0
401667,0,0,0,0,0,0,0,0
56547,0,0,0,0,0,0,0,0
119682,0,0,0,0,0,0,0,0
119679,0,0,0,0,0,0,0,0
119678,0,0,0,0,0,0,0,0
79296,0,0,0,0,0,0,0,0
390054,0,0,0,0,0,0,0,0
23538,0,0,0,0,0,0,0,0
283110,0,0,0,0,0,0,0,0
283111,0,0,0,0,0,0,0,0
3043,0,0,0,0,0.1196,0.06744,0,0
3045,0,0,0,0,0,0,0,0
3044,0,0,0,0,0,0,0,0
103344929,0,0,0,0,0,0,0,0
3047,0,0,0,0,0,0,0,0
3048,0,0,0,0,0,0,0,0
3046,0,0,0,0,0,0,0,0
79339,0,0,0,0,0,0,0,0
79345,0,0,0,0,0,0,0,0
282763,0,0.02125,0,0.02798,0.03004,0,0,0
390058,0,0,0,0,0,0,0,0
390059,0,0,0,0,0,0,0,0
79470,0,0,0,0,0,0,0,0
390061,0,0,0,0,0,0,0,0
390063,0,0,0,0,0,0,0,0
390064,0,0,0,0,0,0,0,0
390066,0,0,0,0,0,0,0,0
50613,0,0,0,0,0,0,0,0
143630,0,0.02302,0.04548,0.03031,0,0,0.1056,0.1873
101927763,0,0,0,0,0.06461,0.07289,0.05241,0.124
390067,0,0,0,0,0,0,0,0
340980,0,0,0,0,0,0.04202,0,0
85363,6.973,6.803,12.15,10.53,6.631,7.634,13.85,17.47
117854,0.8272,1.095,1.667,1.221,1.462,1.685,1.604,1.443
445372,1.717,1.74,3.529,2.834,2.288,2.496,3.693,3.561
53840,2.032,1.925,4.312,3.606,2.723,2.918,4.686,4.556
107984302,0,0,0.02886,0.03846,0,0.0233,0,0
10346,1.034,1.25,8.484,4.721,1.352,1.525,9.995,29.4
390072,0,0,0,0,0,0,0,0
387748,0,0,0,0,0,0,0,0.03469
390075,0,0,0,0,0,0,0,0
79473,0,0,0,0,0,0,0,0
390077,0,0,0,0,0,0,0,0
390078,0,0,0,0,0,0,0,0
390079,0,0,0,0,0,0,0,0
112268071,0.006521,0,0,0,0,0.005639,0.008109,0
390081,0,0,0,0,0,0,0,0
390082,0,0,0,0,0,0,0,0
107984304,0,0,0,0,0,0,0,0
390083,0,0,0,0,0,0,0,0
390084,0,0,0.0557,0,0,0,0,0
338751,0,0,0,0,0,0,0,0
120793,0,0,0,0,0,0,0,0
107984303,0,0,0,0,0,0,0,0
120796,0,0,0,0,0,0,0,0
196335,0,0,0.04554,0,0,0,0,0
255725,0,0,0,0,0,0,0,0
120787,0,0,0,0,0,0,0,0
160298,0.05021,0.03629,0.0986,0.02389,0.03848,0.03618,0.07283,0.03691
84067,6.634,6.794,7.26,6.974,8.114,6.979,7.792,7.548
1262,0.05037,0.01365,0.02698,0.03595,0.1351,0.1525,0,0.05555
887,0,0,0,0,0,0,0,0
112464,0.04764,0.155,0.30620000000000003,0.204,0.07304,0,0,0
101927825,0.009928,0,0.01064,0.01417,0.01522,0,0,0
6609,16.92,18.19,21.15,15.61,21.96,19.47,20.66,21.38
322,0.1634,0.1181,0.1021,0.1944,0.1461,0.05887,0.03386,0.1201
3263,0.8707,1.618,1.133,0.7546,1.335,1.264,0.8506,1.006
10612,13.02,13.1,11.5,9.211,16.86,13.17,13.4,12.32
23647,68.55,70.91,72.15,72.22,72.12,68.7,67.31,60.66
26515,20.89,21.27,25.39,22.07,20.25,21.86,21.12,17.59
144132,0.643,0.7242,0.7457,0.713,0.7944,0.5264,0.7646,0.7206
23378,2.92,2.803,2.746,2.485,2.689,2.458,2.608,2.496
3611,34.54,36.38,38.05,34.58,34.28,31.83,31.03,29.85
6881,29.23,30.36,27.78,27.97,28.99,26.82,25.95,27.18
1200,65.27,65.4,84.26,76.32,52.36,52.16,68.38,77.96
8642,0.004572,0.004957,0.004897,0.006526,0,0.003953,0,0
63875,53.78,53.77,56.56,61.12,47,47.06,56.38,64.21
387751,0.08404,0.06075,0.012,0.024,0.05154,0.01938,0,0.01648
338755,0,0,0,0,0,0,0,0
144125,0,0,0,0,0.07523,0,0,0
8590,0,0,0,0,0,0,0,0
144124,0,0,0,0,0,0,0,0
341276,0,0,0,0,0,0,0,0
283297,0,0,0,0,0,0,0,0
120776,0,0,0,0,0,0,0,0
107984019,0,0,0,0,0,0,0,0
120775,0,0,0,0,0,0,0,0
7762,0,0.02075,0,0.01366,0.01467,0.008273,0,0
102724711,0,0,0,0.02068,0,0,0,0
7761,0,0,0,0,0,0,0,0
338323,0,0,0,0,0,0,0,0
27288,0,0,0,0,0,0,0,0
100313774,0,0,0,0,0,0,0,0
143425,0.01583,0.02575,0.01696,0.0339,0.05461,0.04107,0.01968,0.02328
100506258,0.8691,0.8128,1.047,0.791,1.249,0.8173,0.824,0.4473
283298,0.05801,0.01572,0.06214,0.04141,0.08893,0.02508,0.03606,0.04265
8495,9.367,10.65,8.215,7.072,10.55,9.602,7.647,6.313
105376535,0.9405,1.29,0.8594,0.8293,1.23,0.8492,0.7395,0.4678
51700,0.1268,0.09998,0.1235,0.04936,0.2297,0.1096,0.02866,0.05085
341277,0,0,0.01127,0.01502,0.04839,0,0.01308,0
105376533,0,0.03782,0.03737,0,0.05348,0.03017,0,0
120065,0,0,0,0,0,0,0,0
120066,0,0,0,0,0,0,0,0
26343,0,0,0,0,0,0,0,0
283299,0,0,0,0,0,0,0,0
107984307,0,0,0,0,0,0,0,0
390093,0,0,0,0,0,0,0,0.07621
26496,0,0,0,0,0,0,0,0
338322,0,0,0,0,0,0.01909,0,0.01623
8665,39.57,40.58,28.7,31.66,37.02,36.03,26.23,21.49
103581031,0,0,0,0,0,0,0,0
7275,0.006982,0,0.007479,0.01993,0,0,0,0
101927917,0,0,0,0,0,0,0,0
79608,0.004616,0,0,0.006589,0,0,0.005739,0
101927936,0,0,0,0,0,0,0,0
4004,0.1194,0.2158,0.1421,0.09471,0.2644,0.2754,0.165,0.2146
105376536,0.01864,0,0,0.0266,0.05714,0.03223,0.02317,0
65975,0.005568,0.006037,0.005965,0,0.008536,0,0,0
9866,3.212,2.993,4.645,3.652,4.328,3.927,4.613,3.666
6157,359.1,345,248.4,271.5,291.5,296.9,235.2,224.5
619562,1.13,2.451,3.229,3.765,2.31,1.303,2.811,4.432
677826,0.7477,2.027,4.806,3.736,5.158,3.233,4.184,3.299
6764,2.284,2.349,3.031,3.054,2.271,2.109,2.514,2.179
107984308,0.1603,0,0.3435,0.1144,0.2458,0.06932,0.299,0.2357
105376539,0,0,0,0,0.2225,0,0,0
102724784,0,0,0,0,0,0,0,0
56672,8.315,8.129,7.868,8.527,8.073,8.425,8.168,8.355
56673,0,0.02182,0.02156,0,0.03086,0,0,0
56676,0,0,0,0,0.1155,0,0,0
56674,25.89,26.64,27.03,29.6,23.39,30.89,24.3,23.13
493900,0.7907,1.563,1.644,0.9959,1.355,1.247,1.272,1.163
56675,0.04793,0.1689,0.1412,0.1711,0.05511,0.03109,0.0596,0.03524
105376541,0.7458,0.8086,0.6741,0.4658,0.667,0.7054,0.5892,0.4113
57758,8.927,9.447,9.141,7.501,8.834,8.436,7.696,5.312
100847015,0,0,0,0,0,0,0,0
283102,5.948,6.652,4.42,4.743,7.845,7.924,7.595,8.155
105376542,0.136,0.02107,0.1874,0.111,0.02979,0.1176,0.09666,0.05716
23258,23.63,23.05,34.85,31.07,23.12,21.03,28.93,29.98
100189370,0,0,0,0,0,0,0,0
440026,9.568,9.141,12.95,17.15,6.557,10.56,8.797,8.607
10527,110.3,98.64,104.2,96.1,78.26,92.61,79.6,52.3
677808,0.2591,0.281,0.2776,0,1.192,0.2241,0.6444,1.143
644656,2.871,2.834,2.433,3.364,4.664,2.779,4.156,3.717
7702,7.039,6.874,8.085,7.57,6.442,6.114,6.093,5.416
7465,9.768,10.14,13.46,12.23,9.357,10.26,10.39,6.298
23075,8.951,8.513,13.7,12.14,7.689,8.835,8.694,8.571
440028,0.2119,0.1608,0.3405,0.363,0.2924,0.1833,0.2899,0.2493
283104,1.465,1.471,1.589,2.014,0.8595,1.001,1.057,0.9308
81846,6.143,6.193,9.243,7.144,5.231,5.95,7.364,6.185
105369149,2.894,3.951,4.592,3.825,2.3,2.966,2.931,3.625
101928008,0.08343,0,0.08938,0,0,0.07215,0,0.1227
105376544,0.2614,0.2834,0.28,0.3032,0.3005,0.1978,0.3047,0.2642
133,13.69,4.733,6.963,19.87,4.68,3.548,8.408,11.25
100130460,0.6729,0.5732,1.03,0.5489,0,0.2494,0.239,0.4947
272,1.175,0.7899,1.034,1.248,0.8377,0.882,0.8945,1.045
100463486,370.7,494.2,495.4,402.5,504,516,635.1,599.4
100616263,0,0.9316,0,0,0,0,0,1.263
50862,13.03,10.48,14.73,17.49,12.41,17.76,14,11.53
100129827,0.2177,0.354,0.1749,0.5438,0.7508,0.1412,0.5413,0.16
10894,0,0,0,0,0,0,0,0
10335,0,0.01593,0.007869,0,0.02252,0.006352,0.009134,0.03241
9646,27.18,24.91,36.16,32.05,28.89,30.4,30.1,24.53
1982,440.3,429,571.1,510.1,461,481.4,483.8,390.2
692223,0.3449,0.7479,0,0.9847,0.5287,0.8948,0.8577,1.014
101928053,0.04195,0.06822,0.04494,0.02994,0.06431,0.05441,0.02608,0
112268072,0.0128,0.01388,0.01371,0.01827,0,0.0332,0.01591,0
105376547,0,0,0,0,0,0,0,0
58486,14.16,12.91,19.62,17.95,12.4,15.64,15.16,12.5
729013,6.644,7.872,12.16,10.18,7.353,9.893,8.754,8.994
107984309,0.2605,0.1412,0.1395,0,0,0,0.162,0
105379882,0.1656,0.02993,0.1774,0.07882,0.1693,0.04775,0.06865,0.08119
105376550,0,0,0,0,0,0,0,0
107984310,0,0,0,0,0,0,0,0
105376548,0,0,0,0,0,0,0,0
374378,1.553,1.29,1.502,1.506,1.1,1.243,1.328,1.111
283106,25.18,21.99,31.26,24.73,22.37,22.29,26.24,18.1
107983976,0,0,0,0,0,0.004697,0.006754,0
105376553,0,0,0,0,0,0,0,0
100423026,0,0,0,0,0,0,0,0
102465870,0,0,0,0,0,0,0,0
107984311,0.106,0.1149,0.02839,0.03783,0.2031,0.2063,0.1977,0.1559
55031,10.47,9.712,14.22,12.17,10.08,11.01,12.02,9.946
27122,0.01414,0.06133,0.01515,0,0.02168,0.03669,0.05275,0
105376554,0,0,0,0,0,0,0.01841,0
9645,3.377,3.315,3.459,2.88,3.536,3.027,3.732,2.822
102466906,0,0,0,0,0,0,0,0
107984312,0.007933,0,0.02549,0,0,0,0,0
84953,0.0973,0.04396,0.05212,0.08103,0.09945,0.07713,0.08066,0.04769
55742,13.88,13.49,20.21,18.97,16.9,17.87,17.23,15.03
105376556,0,0,0,0,0,0,0,0
7003,11.67,11.27,20.74,15.39,13.35,15.18,16.93,13.02
107984313,0.01634,0,0,0,0,0.01413,0,0
100506305,0,0,0,0,0,0.05433,0,0
105376557,0.04226,0.1604,0.04527,0.1206,0.09717,0.1096,0.05254,0.06214
644943,0.0524,0.1136,0.01871,0.02493,0.05355,0.0151,0.02172,0.02568
105376558,0,0,0,0,0,0,0,0
406,7.405,7.85,10.33,9.495,7.695,7.118,6.986,6.53
84280,18.7,17.46,22.34,20.73,16.35,18.4,17.09,16.08
5741,0.05244,0,0,0,0,0,0,0
84188,29.04,27.13,46.16,47.48,29.18,41.59,35.81,27.99
105376562,0,0,0,0,0,0,0,0
105376561,0,0,0,0,0,0,0,0
101928132,0,0,0,0,0,0,0,0
10418,0.02908,0.04204,0.1246,0.01384,0.02972,0.08383,0.03616,0.05702
22800,18.36,17.98,22.54,24.31,16.24,21.8,17.27,16.29
1315,250.9,235.9,296.6,291,215,253.7,245.9,188.1
5682,159.5,156.2,211.9,194.6,159.9,179.2,179.1,174.4
5140,0,0.006222,0.0123,0.008192,0,0.009925,0.02141,0
107984315,0,0,0,0,0,0,0.0247,0
120227,1.767,2.055,2.15,1.875,1.587,1.946,1.841,1.692
796,0,0,0,0,0,0,0,0
797,0.09382,0.1017,0,0.06697,0,0,0.1167,0
387755,0,0,0,0,0.0132,0,0,0
105376569,0.007915,0,0,0,0,0,0.009841,0
105376568,0,0,0.03909,0,0,0,0,0
102724957,0,0,0,0,0.04857,0.05479,0,0
105376567,0,0,0,0,0,0,0,0
107984370,0,0,0,0,0,0,0,0
105376570,0,0,0,0,0,0,0,0
55553,0.01456,0.01052,0.01559,0.01385,0.014880000000000001,0.02098,0.006033,0
102464826,0,0,0,0,0,0,0,0
105376572,0,0,0,0,0,0,0,0.1007
112268084,0,0,0,0,0,0,0,0
105376571,0,0,0,0,0,0,0,0.02604
10944,42.19,40.22,55.12,59.66,40.66,49.08,41.76,39.55
144100,6.19,5.878,7.573,5.991,6.854,5.957,7.015,5.695
109623465,0,0,0.6172,0,0,0,0,0
112268085,1.238,0.7668,0.5682,0.2524,1.084,1.223,0.6595,0
107984416,0,0.2414,0.3577,0.1589,0.1706,0,0.1384,0.1637
10819,6.55,7.01,8.058,6.575,8.486,7.528,7.618,7.705
6207,1957,1925,1478,1625,1698,1765,1371,1223
26822,2.662,5.195,6.273,9.119,6.529,8.747,4.633,4.697
85388,3.229,2.918,4.036,3.841,4.95,2.792,6.023,0.7914
5286,24.94,22.82,39.52,34.49,22.25,30.1,27.9,20.58
4925,460.8,471.1,476.1,443.3,339.4,392.9,363.2,330.1
105376576,0.3503,0.1519,0.3002,0.3001,0.5371,0.1818,0.2614,0.5151
374383,11.78,9.145,19.86,13.07,8.127,8.062,14.92,12.66
107984316,18.87,17.92,33.47,28.67,14.92,16.61,28.4,29.28
3767,7.746,8.06,6.076,5.761,7.298,6.428,7.627,6.614
6833,1.501,1.686,1.947,1.622,2.402,1.872,2.751,2.224
10083,0.03787,0.0352,0.02318,0.01545,0.01659,0.02339,0.02018,0.007956
340990,0.02164,0.005865,0,0.007723,0.008294,0.004678,0.006727,0
102723330,0,0,0,0,0,0,0,0
4654,0,0,0,0,0,0,0,0
3746,0.04122,0.0447,0.06624,0.05885,0.0711,0.08467,0.1217,0.03031
26297,27.36,25.44,22,23.12,28.5,26.94,23.87,21.8
107984317,0.04001,0.02169,0.02143,0.04284,0.04601,0.04325,0.1119,0.01471
7166,0.03044,0.05501,0.09784,0.04346,0.04667,0.1141,0.07571,0.04477
107984318,0.0245,0.07969,0.105,0.06995,0,0.02119,0.1523,0.2522
113174,21.42,20.02,26.32,23.65,18.09,19.17,19.7,18.95
6290,0,0,0,0,0,0,0,0.1122
117195,0,0.03142,0.09313,0,0,0,0.03603,0
117196,0,0,0,0,0,0,0,0
494141,0.05289,0.01911,0.07554,0.0755,0.1081,0.06098,0.04384,0.07777
100528017,0.05803,0.06291,1.43,0.994,0.08896,0.1505,1.876,6.912
